TIME,dpStatusHTTPConnectionsXMLManager,dpStatusHTTPConnectionsreqTenSec,dpStatusHTTPConnectionsreqOneMin,dpStatusHTTPConnectionsreqTenMin,dpStatusHTTPConnectionsreqOneHr,dpStatusHTTPConnectionsreqOneDay,dpStatusHTTPConnectionsreuseTenSec,dpStatusHTTPConnectionsreuseOneMin,dpStatusHTTPConnectionsreuseTenMin,dpStatusHTTPConnectionsreuseOneHr,dpStatusHTTPConnectionsreuseOneDay,dpStatusHTTPConnectionscreateTenSec,dpStatusHTTPConnectionscreateOneMin,dpStatusHTTPConnectionscreateTenMin,dpStatusHTTPConnectionscreateOneHr,dpStatusHTTPConnectionscreateOneDay,dpStatusHTTPConnectionsreturnTenSec,dpStatusHTTPConnectionsreturnOneMin,dpStatusHTTPConnectionsreturnTenMin,dpStatusHTTPConnectionsreturnOneHr,dpStatusHTTPConnectionsreturnOneDay,dpStatusHTTPConnectionsofferTenSec,dpStatusHTTPConnectionsofferOneMin,dpStatusHTTPConnectionsofferTenMin,dpStatusHTTPConnectionsofferOneHr,dpStatusHTTPConnectionsofferOneDay,dpStatusHTTPConnectionsdestroyTenSec,dpStatusHTTPConnectionsdestroyOneMin,dpStatusHTTPConnectionsdestroyTenMin,dpStatusHTTPConnectionsdestroyOneHr,dpStatusHTTPConnectionsdestroyOneDay
1580202440.422387,deploySNIArtifacts-XMLMgr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580202440.422387,mbaas_uri_to_host_xmlmgr,12021,71150,707111,4087948,49026509,12018,71123,706146,4084693,48974386,3,27,964,3254,52124,12024,71139,707141,4088311,49035661,12020,71117,706958,4087218,49008601,4,22,183,1093,27060
1580203041.067716,CustomDomainsAPIRouter-XMLMgr,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0
1580203041.067716,default,0,2,20,119,2892,0,0,0,0,0,0,2,20,119,2892,0,2,20,119,2892,0,0,0,0,2,0,2,20,119,2890
1580203041.067716,default-attempt-stream,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580203041.067716,default-wsrr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580203041.067716,deploySNIArtifacts-XMLMgr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580203041.067716,mbaas_uri_to_host_xmlmgr,11004,69087,691166,4111374,49026509,11000,69068,690453,4108221,48974386,4,19,714,3153,52124,11010,69099,691242,4111756,49035661,11006,69081,691053,4110649,49008601,4,18,189,1107,27060
1580203641.561675,CustomDomainsAPIRouter-XMLMgr,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0
1580203641.561675,default,0,2,20,119,2892,0,0,0,0,0,0,2,20,119,2892,0,2,20,119,2892,0,0,0,0,2,0,2,20,119,2890
1580203641.561675,default-attempt-stream,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580203641.561675,default-wsrr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580203641.561675,deploySNIArtifacts-XMLMgr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580203641.561675,mbaas_uri_to_host_xmlmgr,11578,67105,737693,4176540,49026509,11574,67083,737367,4173362,48974386,4,23,326,3178,52124,11555,67082,737747,4176916,49035661,11552,67066,737560,4175802,49008601,3,16,187,1114,27060
1580204242.098577,CustomDomainsAPIRouter-XMLMgr,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0
1580204242.098577,default,0,3,21,120,2893,0,0,0,0,0,0,3,21,120,2893,0,3,21,120,2893,0,0,0,0,2,0,3,21,120,2891
1580204242.098577,default-attempt-stream,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580204242.098577,default-wsrr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580204242.098577,deploySNIArtifacts-XMLMgr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580204242.098577,mbaas_uri_to_host_xmlmgr,10554,66536,670294,4161992,49241380,10549,66508,669956,4159054,49188812,5,29,338,2938,52568,10558,66553,670370,4162362,49250549,10554,66532,670176,4161238,49223439,4,21,194,1124,27110
1580204842.613328,CustomDomainsAPIRouter-XMLMgr,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0
1580204842.613328,default,0,2,20,120,2893,0,0,0,0,0,0,2,20,120,2893,0,2,20,120,2893,0,0,0,0,2,0,2,20,120,2891
1580204842.613328,default-attempt-stream,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580204842.613328,default-wsrr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580204842.613328,deploySNIArtifacts-XMLMgr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580204842.613328,mbaas_uri_to_host_xmlmgr,11765,70021,677346,4172079,49241380,11758,69992,676590,4168685,49188812,7,29,756,3394,52568,11760,70013,677420,4172448,49250549,11757,69994,677214,4171312,49223439,3,19,206,1136,27110
1580205443.23637,CustomDomainsAPIRouter-XMLMgr,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0
1580205443.23637,default,0,2,20,120,2893,0,0,0,0,0,0,2,20,120,2893,0,2,20,120,2893,0,0,0,0,2,0,2,20,120,2891
1580205443.23637,default-attempt-stream,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580205443.23637,default-wsrr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580205443.23637,deploySNIArtifacts-XMLMgr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580205443.23637,mbaas_uri_to_host_xmlmgr,11025,67547,676653,4160263,49241380,11023,67533,676338,4156850,49188812,2,14,315,3413,52568,11010,67552,676717,4160637,49250549,11007,67537,676535,4159496,49223439,3,15,182,1141,27110
1580206043.909262,CustomDomainsAPIRouter-XMLMgr,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0
1580206043.909262,default,0,1,20,121,2893,0,0,0,0,0,0,1,20,121,2893,0,1,20,121,2893,0,0,0,0,2,0,1,20,121,2891
1580206043.909262,default-attempt-stream,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580206043.909262,default-wsrr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580206043.909262,deploySNIArtifacts-XMLMgr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580206043.909262,mbaas_uri_to_host_xmlmgr,11221,66541,675804,4128956,49241380,11217,66512,675365,4126069,49188812,3,28,439,2888,52568,11210,66546,675839,4129335,49250549,11207,66528,675671,4128209,49223439,3,18,168,1126,27110
1580206644.523903,CustomDomainsAPIRouter-XMLMgr,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0
1580206644.523903,default,1,3,19,120,2893,0,0,0,0,0,1,3,19,120,2893,1,3,19,120,2893,0,0,0,0,2,1,3,19,120,2891
1580206644.523903,default-attempt-stream,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580206644.523903,default-wsrr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580206644.523903,deploySNIArtifacts-XMLMgr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580206644.523903,mbaas_uri_to_host_xmlmgr,10629,66046,657238,4095028,49241380,10625,66020,656665,4092281,49188812,4,26,573,2747,52568,10620,66044,657323,4095416,49250549,10617,66031,657140,4094296,49223439,3,13,183,1120,27110
1580207245.069452,CustomDomainsAPIRouter-XMLMgr,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0
1580207245.069452,default,0,2,21,121,2893,0,0,0,0,0,0,2,21,121,2893,0,2,21,121,2893,0,0,0,0,2,0,2,21,121,2891
1580207245.069452,default-attempt-stream,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580207245.069452,default-wsrr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580207245.069452,deploySNIArtifacts-XMLMgr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580207245.069452,mbaas_uri_to_host_xmlmgr,10859,64353,643176,4000511,49241380,10856,64332,642633,3997547,49188812,2,20,543,2964,52568,10868,64355,643253,4000922,49250549,10866,64341,643056,3999792,49223439,2,14,197,1130,27110
1580207845.616632,CustomDomainsAPIRouter-XMLMgr,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0
1580207845.616632,default,0,1,20,120,2895,0,0,0,0,0,0,1,20,120,2895,0,1,20,120,2895,0,0,0,0,2,0,1,20,120,2893
1580207845.616632,default-attempt-stream,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580207845.616632,default-wsrr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580207845.616632,deploySNIArtifacts-XMLMgr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580207845.616632,mbaas_uri_to_host_xmlmgr,10531,65845,666666,3996883,49278502,10527,65821,666287,3993878,49226594,4,24,379,3005,51908,10539,65870,666754,3997306,49287728,10535,65854,666569,3996185,49260898,4,16,185,1121,26830
1580208446.195941,CustomDomainsAPIRouter-XMLMgr,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0
1580208446.195941,default,0,2,20,120,2895,0,0,0,0,0,0,2,20,120,2895,0,2,20,120,2895,0,0,0,0,2,0,2,20,120,2893
1580208446.195941,default-attempt-stream,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580208446.195941,default-wsrr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580208446.195941,deploySNIArtifacts-XMLMgr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580208446.195941,mbaas_uri_to_host_xmlmgr,10783,66008,648940,3968477,49278502,10780,65748,648630,3965918,49226594,3,260,310,2559,51908,10794,66015,649004,3968890,49287728,10792,65999,648817,3967788,49260898,2,16,187,1102,26830
1580209046.763308,CustomDomainsAPIRouter-XMLMgr,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0
1580209046.763308,default,0,2,19,119,2895,0,0,0,0,0,0,2,19,119,2895,0,2,19,119,2895,0,0,0,0,2,0,2,19,119,2893
1580209046.763308,default-attempt-stream,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580209046.763308,default-wsrr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580209046.763308,deploySNIArtifacts-XMLMgr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580209046.763308,mbaas_uri_to_host_xmlmgr,11524,66689,648215,3940039,49278502,11519,66638,647727,3937307,49226594,5,51,488,2732,51908,11534,66688,648267,3940440,49287728,11530,66668,648093,3939346,49260898,4,20,174,1094,26830
1580209647.325695,CustomDomainsAPIRouter-XMLMgr,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0
1580209647.325695,default,0,2,20,119,2895,0,0,0,0,0,0,2,20,119,2895,0,2,20,119,2895,0,0,0,0,2,0,2,20,119,2893
1580209647.325695,default-attempt-stream,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580209647.325695,default-wsrr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580209647.325695,deploySNIArtifacts-XMLMgr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580209647.325695,mbaas_uri_to_host_xmlmgr,11647,66530,652431,3916666,49278502,11639,66506,651880,3913822,49226594,8,24,551,2844,51908,11638,66530,652486,3917087,49287728,11634,66516,652307,3915982,49260898,4,14,179,1105,26830
1580210247.978096,CustomDomainsAPIRouter-XMLMgr,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0
1580210247.978096,default,0,2,20,120,2895,0,0,0,0,0,0,2,20,120,2895,0,2,20,120,2895,0,0,0,0,2,0,2,20,120,2893
1580210247.978096,default-attempt-stream,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580210247.978096,default-wsrr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580210247.978096,deploySNIArtifacts-XMLMgr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580210247.978096,mbaas_uri_to_host_xmlmgr,11450,68110,672287,3931715,49278502,11447,68080,671995,3929152,49226594,4,30,292,2563,51908,11428,68090,672376,3932140,49287728,11424,68072,672209,3931051,49260898,4,18,167,1089,26830
1580210848.594614,CustomDomainsAPIRouter-XMLMgr,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0
1580210848.594614,default,0,2,20,119,2895,0,0,0,0,0,0,2,20,119,2895,0,2,20,119,2895,0,0,0,0,2,0,2,20,119,2893
1580210848.594614,default-attempt-stream,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580210848.594614,default-wsrr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580210848.594614,deploySNIArtifacts-XMLMgr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580210848.594614,mbaas_uri_to_host_xmlmgr,11532,68561,679085,3967624,49278502,11529,68532,678675,3965194,49226594,3,29,410,2430,51908,11531,68575,679146,3968033,49287728,11527,68557,678959,3966954,49260898,4,18,187,1079,26830
1580211449.135718,CustomDomainsAPIRouter-XMLMgr,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1580211449.135718,default,0,2,20,119,2893,0,0,0,0,0,0,2,20,119,2893,0,2,20,119,2893,0,0,0,0,1,0,2,20,119,2892
1580211449.135718,default-attempt-stream,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580211449.135718,default-wsrr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580211449.135718,deploySNIArtifacts-XMLMgr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580211449.135718,mbaas_uri_to_host_xmlmgr,11280,66797,674080,3975038,49375040,11268,66757,673752,3972659,49323361,12,40,328,2379,51679,11278,66807,674129,3975408,49384264,11275,66790,673947,3974332,49357475,3,17,182,1076,26789
1580212049.71081,CustomDomainsAPIRouter-XMLMgr,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1580212049.71081,default,0,2,20,119,2893,0,0,0,0,0,0,2,20,119,2893,0,2,20,119,2893,0,0,0,0,1,0,2,20,119,2892
1580212049.71081,default-attempt-stream,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580212049.71081,default-wsrr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580212049.71081,deploySNIArtifacts-XMLMgr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580212049.71081,mbaas_uri_to_host_xmlmgr,10925,65483,662675,3988773,49375040,10924,65458,662331,3986360,49323361,1,25,344,2413,51679,10905,65494,662772,3989176,49384264,10903,65475,662588,3988103,49357475,2,19,184,1073,26789
1580212650.256385,CustomDomainsAPIRouter-XMLMgr,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1580212650.256385,default,0,2,20,120,2893,0,0,0,0,0,0,2,20,120,2893,0,2,20,120,2893,0,0,0,0,1,0,2,20,120,2892
1580212650.256385,default-attempt-stream,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580212650.256385,default-wsrr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580212650.256385,deploySNIArtifacts-XMLMgr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580212650.256385,mbaas_uri_to_host_xmlmgr,10810,65557,657698,3998256,49375040,10806,65527,657402,3996035,49323361,3,29,295,2220,51679,10813,65581,657757,3998666,49384264,10810,65561,657563,3997573,49357475,3,20,194,1093,26789
1580213250.821612,CustomDomainsAPIRouter-XMLMgr,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1580213250.821612,default,0,2,20,120,2893,0,0,0,0,0,0,2,20,120,2893,0,2,20,120,2893,0,0,0,0,1,0,2,20,120,2892
1580213250.821612,default-attempt-stream,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580213250.821612,default-wsrr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580213250.821612,deploySNIArtifacts-XMLMgr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580213250.821612,mbaas_uri_to_host_xmlmgr,10855,62254,643965,3989790,49375040,10839,62221,643329,3987484,49323361,16,33,637,2306,51679,10844,62246,644028,3990208,49384264,10841,62230,643841,3989107,49357475,3,16,187,1101,26789
1580213851.36501,CustomDomainsAPIRouter-XMLMgr,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1580213851.36501,default,0,1,21,121,2893,0,0,0,0,0,0,1,21,121,2893,0,1,21,121,2893,0,0,0,0,1,0,1,21,121,2892
1580213851.36501,default-attempt-stream,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580213851.36501,default-wsrr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580213851.36501,deploySNIArtifacts-XMLMgr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580213851.36501,mbaas_uri_to_host_xmlmgr,10734,63936,642865,3960368,49375040,10721,63909,642557,3958046,49323361,13,27,308,2322,51679,10730,63945,642943,3960775,49384264,10725,63927,642763,3959661,49357475,5,18,180,1114,26789
1580214455.497011,CustomDomainsAPIRouter-XMLMgr,0,0,3,3,1,0,0,1,1,0,0,0,2,2,1,0,0,3,3,1,0,0,3,3,1,0,0,0,0,0
1580214455.497011,default,0,2,22,123,2893,0,0,0,0,0,0,2,22,123,2893,0,2,22,123,2893,0,0,3,3,1,0,2,19,120,2892
